imdb_id,rating,score_count
407887,1.5,105
407887,2,345
407887,2.5,566
407887,3,1588
407887,3.5,3133
407887,4,7616
407887,4.5,5902
407887,5,5851
407936,1.5,1
407936,2,1
407936,2.5,4
407936,3,2
407936,3.5,3
407936,4,5
407936,4.5,2
408056,2.5,2
408056,3,2
408056,3.5,2
408056,4,4
408056,4.5,2
408120,2,1
408120,2.5,2
408120,3,1
408120,3.5,5
408120,4,4
408120,4.5,2
408199,3.5,1
408236,0.5,148
408236,1,172
408236,1.5,168
408236,2,397
408236,2.5,469
408236,3,1020
408236,3.5,1258
408236,4,1598
408236,4.5,764
408236,5,616
408306,0.5,42
408306,1,40
408306,1.5,61
408306,2,173
408306,2.5,262
408306,3,812
408306,3.5,1344
408306,4,1914
408306,4.5,868
408306,5,488
408318,0.5,1
408318,1.5,2
408318,2,1
408318,2.5,2
408318,3,2
408318,3.5,7
408318,4,7
408318,4.5,5
408318,5,4
408345,0.5,22
408345,1,32
408345,1.5,45
408345,2,122
408345,2.5,168
408345,3,306
408345,3.5,161
408345,4,119
408345,4.5,28
408345,5,18
408524,0.5,18
408524,1,13
408524,1.5,31
408524,2,43
408524,2.5,95
408524,3,157
408524,3.5,98
408524,4,45
408524,4.5,10
408524,5,5
408664,0.5,11
408664,1,3
408664,1.5,4
408664,2,11
408664,2.5,13
408664,3,30
408664,3.5,78
408664,4,173
408664,4.5,121
408664,5,86
408777,0.5,5
408777,1,9
408777,1.5,9
408777,2,25
408777,2.5,35
408777,3,110
408777,3.5,205
408777,4,352
408777,4.5,179
408777,5,98
408790,0.5,39
408790,1,71
408790,1.5,84
408790,2,229
408790,2.5,320
408790,3,636
408790,3.5,562
408790,4,428
408790,4.5,140
408790,5,72
408839,0.5,28
408839,1,38
408839,1.5,42
408839,2,66
408839,2.5,106
408839,3,127
408839,3.5,99
408839,4,66
408839,4.5,20
408839,5,15
408961,0.5,1
408961,1,2
408961,1.5,4
408961,2,1
408961,2.5,1
408961,3,5
408961,3.5,7
408961,4,2
408961,4.5,1
408961,5,4
408985,0.5,13
408985,1,11
408985,1.5,13
408985,2,34
408985,2.5,40
408985,3,111
408985,3.5,92
408985,4,107
408985,4.5,44
408985,5,54
409011,0.5,2
409011,1,3
409011,1.5,4
409011,2,3
409011,2.5,12
409011,3,14
409011,3.5,11
409011,4,8
409011,4.5,2
409011,5,7
409034,2,1
409034,3,4
409034,3.5,5
409034,4,3
409034,4.5,1
409034,5,2
409072,0.5,2
409072,1,1
409072,1.5,1
409072,2,1
409072,2.5,1
409072,3,6
409072,3.5,11
409072,4.5,1
409072,5,2
409182,0.5,26
409182,1,49
409182,1.5,82
409182,2,174
409182,2.5,190
409182,3,265
409182,3.5,144
409182,4,94
409182,4.5,27
409182,5,22
409184,0.5,5
409184,1,1
409184,1.5,6
409184,2,12
409184,2.5,24
409184,3,47
409184,3.5,72
409184,4,90
409184,4.5,33
409184,5,19
409345,0.5,5
409345,1,3
409345,1.5,5
409345,2,18
409345,2.5,10
409345,3,48
409345,3.5,32
409345,4,16
409345,4.5,7
409345,5,6
409459,0.5,211
409459,1,170
409459,1.5,171
409459,2,496
409459,2.5,642
409459,3,1485
409459,3.5,2105
409459,4,3087
409459,4.5,1898
409459,5,1716
409681,0.5,2
409681,1,1
409681,1.5,1
409681,2,2
409681,2.5,6
409681,3,14
409681,3.5,9
409681,4,6
409681,4.5,4
409681,5,1
409799,0.5,7
409799,1.5,8
409799,2,11
409799,2.5,13
409799,3,33
409799,3.5,29
409799,4,59
409799,4.5,31
409799,5,28
409847,0.5,83
409847,1,115
409847,1.5,131
409847,2,323
409847,2.5,403
409847,3,581
409847,3.5,414
409847,4,290
409847,4.5,70
409847,5,64
409866,3.5,2
409904,0.5,14
409904,1,13
409904,1.5,18
409904,2,53
409904,2.5,55
409904,3,133
409904,3.5,161
409904,4,156
409904,4.5,52
409904,5,35
409965,2,2
409965,2.5,1
409965,3,3
409965,3.5,1
409965,4,1
409965,5,3
410097,0.5,15
410097,1,9
410097,1.5,9
410097,2,36
410097,2.5,65
410097,3,116
410097,3.5,207
410097,4,249
410097,4.5,128
410097,5,49
410297,0.5,55
410297,1,60
410297,1.5,51
410297,2,150
410297,2.5,183
410297,3,407
410297,3.5,437
410297,4,415
410297,4.5,204
410297,5,177
410316,3,1
410316,3.5,2
410316,5,1
410400,0.5,1
410400,2,3
410400,2.5,4
410400,3,8
410400,3.5,20
410400,4,21
410400,4.5,3
410400,5,2
410407,3.5,4
410407,4,4
410407,4.5,1
410407,5,2
410410,0.5,1
410410,3,2
410410,3.5,1
410410,4.5,1
410626,1,1
410626,3,1
410730,0.5,9
410730,1,4
410730,1.5,6
410730,2,6
410730,2.5,11
410730,3,21
410730,3.5,45
410730,4,44
410730,4.5,30
410730,5,21
410764,0.5,9
410764,1,19
410764,1.5,20
410764,2,48
410764,2.5,42
410764,3,91
410764,3.5,107
410764,4,138
410764,4.5,62
410764,5,53
411061,0.5,36
411061,1,26
411061,1.5,37
411061,2,89
411061,2.5,117
411061,3,207
411061,3.5,129
411061,4,121
411061,4.5,37
411061,5,16
411117,2.5,2
411117,3,1
411117,3.5,5
411117,4.5,1
411117,5,1
411118,1.5,1
411118,2,1
411118,2.5,5
411118,3,16
411118,3.5,6
411118,4,7
411118,4.5,3
411118,5,2
411195,0.5,10
411195,1,6
411195,1.5,5
411195,2,14
411195,2.5,22
411195,3,55
411195,3.5,96
411195,4,80
411195,4.5,42
411195,5,35
411267,0.5,1
411267,1,3
411267,1.5,2
411267,2,5
411267,2.5,9
411267,3,24
411267,3.5,12
411267,4,4
411267,4.5,4
411267,5,2
411270,0.5,4
411270,1,2
411270,2,13
411270,2.5,17
411270,3,46
411270,3.5,77
411270,4,91
411270,4.5,40
411270,5,22
411272,0.5,4
411272,1,4
411272,1.5,1
411272,2,8
411272,2.5,9
411272,3,41
411272,3.5,76
411272,4,102
411272,4.5,45
411272,5,20
411323,0.5,1
411323,2,2
411323,2.5,4
411323,3,4
411323,3.5,3
411323,4,2
411475,0.5,4
411475,1,9
411475,1.5,11
411475,2,25
411475,2.5,13
411475,3,20
411475,3.5,13
411475,4,20
411475,4.5,2
411475,5,1
411477,0.5,114
411477,1,116
411477,1.5,88
411477,2,277
411477,2.5,398
411477,3,907
411477,3.5,1067
411477,4,1082
411477,4.5,362
411477,5,319
411674,1.5,1
411674,2,2
411674,2.5,2
411674,3,3
411674,3.5,1
411674,4,2
411674,4.5,2
411705,0.5,17
411705,1,21
411705,1.5,22
411705,2,44
411705,2.5,43
411705,3,64
411705,3.5,43
411705,4,42
411705,4.5,11
411705,5,24
411951,0.5,8
411951,1,13
411951,1.5,17
411951,2,36
411951,2.5,32
411951,3,27
411951,3.5,16
411951,4,9
411951,4.5,1
411951,5,4
412019,0.5,33
412019,1,46
412019,1.5,67
412019,2,131
412019,2.5,227
412019,3,547
412019,3.5,854
412019,4,1151
412019,4.5,546
412019,5,224
412080,0.5,12
412080,1,9
412080,1.5,10
412080,2,30
412080,2.5,65
412080,3,168
412080,3.5,333
412080,4,504
412080,4.5,300
412080,5,154
412298,1.5,1
412298,2.5,1
412298,3,1
412298,3.5,1
412308,2.5,2
412308,3.5,1
412535,0.5,5
412535,1,3
412535,1.5,2
412535,2,4
412535,2.5,6
412535,3,11
412535,3.5,6
412535,4,5
412535,4.5,1
412535,5,2
412536,0.5,4
412536,1,1
412536,1.5,3
412536,2,9
412536,2.5,15
412536,3,33
412536,3.5,49
412536,4,39
412536,4.5,15
412536,5,9
412596,2,4
412596,2.5,4
412596,3,9
412596,3.5,6
412596,4,3
412596,4.5,4
412596,5,2
412637,0.5,4
412637,2,5
412637,2.5,11
412637,3,19
412637,3.5,21
412637,4,9
412637,4.5,3
412637,5,2
412798,0.5,3
412798,1,6
412798,1.5,3
412798,2,9
412798,2.5,7
412798,3,34
412798,3.5,13
412798,4,13
412798,4.5,2
412798,5,7
412808,0.5,1
412808,1,1
412808,2.5,2
412808,3.5,1
412915,0.5,3
412915,1,5
412915,1.5,7
412915,2,22
412915,2.5,18
412915,3,52
412915,3.5,50
412915,4,41
412915,4.5,16
412915,5,19
412922,0.5,7
412922,1,2
412922,1.5,2
412922,2,5
412922,2.5,16
412922,3,37
412922,3.5,53
412922,4,58
412922,4.5,30
412922,5,18
413015,0.5,5
413015,1,6
413015,1.5,7
413015,2,7
413015,2.5,42
413015,3,74
413015,3.5,110
413015,4,119
413015,4.5,58
413015,5,21
413099,0.5,119
413099,1,178
413099,1.5,188
413099,2,357
413099,2.5,443
413099,3,558
413099,3.5,401
413099,4,260
413099,4.5,81
413099,5,60
413267,0.5,213
413267,1,243
413267,1.5,205
413267,2,484
413267,2.5,622
413267,3,1049
413267,3.5,768
413267,4,612
413267,4.5,194
413267,5,211
413300,0.5,366
413300,1,412
413300,1.5,438
413300,2,962
413300,2.5,1120
413300,3,1661
413300,3.5,1353
413300,4,1086
413300,4.5,329
413300,5,283
413466,1.5,2
413466,2,2
413466,2.5,6
413466,3,6
413466,3.5,11
413466,4,8
413466,4.5,2
413466,5,4
413845,0.5,7
413845,1,6
413845,1.5,5
413845,2,14
413845,2.5,35
413845,3,144
413845,3.5,278
413845,4,526
413845,4.5,289
413845,5,167
413879,1.5,3
413879,2,3
413879,2.5,1
413879,3,2
413879,3.5,1
413893,0.5,1
413893,1,3
413893,1.5,3
413893,2,3
413893,2.5,4
413893,3,12
413893,3.5,19
413893,4,29
413893,4.5,19
413893,5,17
413895,0.5,24
413895,1,21
413895,1.5,24
413895,2,36
413895,2.5,70
413895,3,157
413895,3.5,127
413895,4,111
413895,4.5,35
413895,5,29
414055,0.5,7
414055,1,6
414055,1.5,9
414055,2,40
414055,2.5,81
414055,3,169
414055,3.5,224
414055,4,175
414055,4.5,62
414055,5,48
414195,0.5,2
414195,2,1
414195,3,3
414195,3.5,5
414195,4,1
414195,4.5,4
414195,5,2
414243,0.5,2
414243,2,2
414243,2.5,2
414243,3,3
414243,3.5,2
414243,4,2
414243,5,1
414344,2,1
414344,3,4
414344,3.5,1
414344,5,1
414387,0.5,84
414387,1,88
414387,1.5,71
414387,2,196
414387,2.5,268
414387,3,642
414387,3.5,959
414387,4,1608
414387,4.5,888
414387,5,1239
414426,0.5,1
414426,1,1
414426,2,1
414426,2.5,1
414426,3,5
414426,3.5,2
414426,4,1
414426,4.5,2
414426,5,2
414469,0.5,1
414469,2,2
414469,2.5,3
414469,3,4
414469,3.5,3
414469,4,6
414469,4.5,5
414469,5,5
414510,3.5,1
414510,4,2
414713,2.5,1
414713,3.5,2
414713,4,1
414852,0.5,18
414852,1,16
414852,1.5,13
414852,2,40
414852,2.5,101
414852,3,209
414852,3.5,333
414852,4,424
414852,4.5,162
414852,5,106
414853,0.5,29
414853,1,28
414853,1.5,32
414853,2,40
414853,2.5,56
414853,3,64
414853,3.5,53
414853,4,31
414853,4.5,6
414853,5,20
414879,1,1
414879,2.5,1
414879,3,1
414879,3.5,1
414879,4.5,1
414931,0.5,2
414931,1,2
414931,2,4
414931,2.5,2
414931,3,5
414931,3.5,11
414931,4,20
414931,4.5,1
414931,5,2
414951,0.5,6
414951,1,3
414951,1.5,10
414951,2,20
414951,2.5,16
414951,3,38
414951,3.5,50
414951,4,30
414951,4.5,5
414951,5,5
414982,0.5,104
414982,1,95
414982,1.5,88
414982,2,189
414982,2.5,218
414982,3,337
414982,3.5,211
414982,4,177
414982,4.5,60
414982,5,72
414993,0.5,100
414993,1,98
414993,1.5,106
414993,2,262
414993,2.5,319
414993,3,550
414993,3.5,747
414993,4,979
414993,4.5,639
414993,5,736
415023,2.5,1
415023,3,1
415080,2,1
415080,3,2
415080,5,1
415127,0.5,1
415127,1,1
415127,1.5,2
415127,2,3
415127,3,6
415127,3.5,6
415127,4,4
415127,4.5,3
415127,5,3
415234,2,3
415234,2.5,3
415234,3,4
415234,3.5,3
415234,4,1
415234,4.5,2
415306,0.5,132
415306,1,131
415306,1.5,133
415306,2,334
415306,2.5,411
415306,3,734
415306,3.5,816
415306,4,790
415306,4.5,310
415306,5,280
415380,2,1
415380,3,2
415380,3.5,1
415380,4,9
415607,1.5,1
415607,2,3
415607,2.5,1
415607,3,3
415607,3.5,2
415607,4,5
415607,4.5,2
415778,0.5,1
415778,1,1
415778,1.5,2
415778,2,4
415778,2.5,6
415778,3,8
415778,3.5,2
415778,5,4
415853,0.5,1
415853,1.5,1
415853,3,1
415853,3.5,2
415853,5,1
415856,0.5,4
415856,1,6
415856,1.5,2
415856,2,7
415856,2.5,5
415856,3,10
415856,3.5,2
415856,4,5
415856,4.5,2
415856,5,3
415932,1,1
415932,1.5,1
415932,2.5,7
415932,3,14
415932,3.5,11
415932,4,8
415932,4.5,4
415932,5,2
415949,0.5,1
415949,1.5,1
415949,2,2
415949,2.5,3
415949,3.5,4
415949,5,2
415965,0.5,4
415965,1,7
415965,1.5,2
415965,2,13
415965,2.5,26
415965,3,76
415965,3.5,88
415965,4,69
415965,4.5,24
415965,5,30
415978,0.5,18
415978,1,15
415978,1.5,22
415978,2,44
415978,2.5,67
415978,3,157
415978,3.5,232
415978,4,361
415978,4.5,241
415978,5,176
416044,0.5,4
416044,1,4
416044,1.5,3
416044,2,23
416044,2.5,42
416044,3,89
416044,3.5,158
416044,4,173
416044,4.5,86
416044,5,42
416185,0.5,4
416185,1,1
416185,1.5,4
416185,2,3
416185,2.5,9
416185,3,33
416185,3.5,38
416185,4,40
416185,4.5,10
416185,5,4
416212,0.5,4
416212,1,3
416212,1.5,3
416212,2,23
416212,2.5,17
416212,3,49
416212,3.5,83
416212,4,93
416212,4.5,39
416212,5,37
416220,0.5,2
416220,1,3
416220,1.5,1
416220,2,4
416220,2.5,9
416220,3,20
416220,3.5,27
416220,4,35
416220,4.5,15
416220,5,23
416236,0.5,15
416236,1,24
416236,1.5,24
416236,2,65
416236,2.5,147
416236,3,270
416236,3.5,271
416236,4,235
416236,4.5,72
416236,5,64
416315,0.5,22
416315,1,18
416315,1.5,26
416315,2,62
416315,2.5,83
416315,3,152
416315,3.5,147
416315,4,93
416315,4.5,36
416315,5,23
416320,0.5,49
416320,1,48
416320,1.5,54
416320,2,164
416320,2.5,250
416320,3,571
416320,3.5,932
416320,4,1361
416320,4.5,715
416320,5,514
416331,0.5,1
416331,2.5,5
416331,3,4
416331,3.5,5
416331,4,3
416331,5,2
416449,0.5,428
416449,1,440
416449,1.5,404
416449,2,889
416449,2.5,1196
416449,3,2613
416449,3.5,3335
416449,4,4651
416449,4.5,2500
416449,5,2313
416471,1.5,1
416471,2,1
416471,2.5,2
416471,3,2
416471,3.5,2
416471,4,3
416471,5,2
416496,0.5,11
416496,1,19
416496,1.5,21
416496,2,55
416496,2.5,73
416496,3,104
416496,3.5,65
416496,4,32
416496,4.5,10
416496,5,10
416499,0.5,2
416499,1,1
416499,2.5,3
416499,3,2
416499,3.5,3
416499,4,6
416499,4.5,9
416499,5,3
416508,0.5,15
416508,1,16
416508,1.5,23
416508,2,40
416508,2.5,62
416508,3,149
416508,3.5,190
416508,4,236
416508,4.5,109
416508,5,103
416675,0.5,3
416675,1,1
416675,1.5,1
416675,2,3
416675,2.5,1
416675,3,10
416675,3.5,4
416675,4,3
416675,5,1
416773,2,1
416773,2.5,1
416773,3,2
416773,3.5,2
416773,4,1
416825,0.5,1
416825,2,2
416825,3,4
416825,3.5,6
416825,4,4
416825,4.5,3
416825,5,2
416871,1,1
416871,2,7
416871,2.5,6
416871,3,9
416871,3.5,5
416871,4,7
416871,4.5,2
416871,5,1
416891,0.5,3
416891,1,1
416891,2,2
416891,2.5,1
416891,3,2
416891,4.5,2
416938,0.5,3
416938,2,4
416938,2.5,2
416938,3,3
416938,3.5,2
416938,4,3
416938,5,1
416991,0.5,1
416991,1.5,2
416991,2,5
416991,2.5,1
416991,3,10
416991,3.5,14
416991,4,27
416991,4.5,14
416991,5,9
417001,0.5,24
417001,1,35
417001,1.5,44
417001,2,98
417001,2.5,133
417001,3,259
417001,3.5,207
417001,4,140
417001,4.5,40
417001,5,33
417003,3,1
417003,3.5,2
417003,4.5,2
417046,2.5,1
417046,3,1
417046,3.5,1
417046,4.5,1
417056,0.5,10
417056,1,4
417056,2,2
417056,2.5,2
417056,5,1
417072,0.5,1
417072,1,1
417072,2,3
417072,2.5,3
417072,3,6
417072,3.5,11
417072,4,6
417072,4.5,1
417072,5,1
417148,0.5,185
417148,1,200
417148,1.5,225
417148,2,391
417148,2.5,325
417148,3,470
417148,3.5,268
417148,4,222
417148,4.5,49
417148,5,46
417182,1.5,1
417182,2,1
417182,3,1
417182,4,2
417189,0.5,2
417189,1,1
417189,2,3
417189,2.5,6
417189,3,11
417189,3.5,22
417189,4,11
417189,4.5,7
417189,5,1
417217,0.5,3
417217,1,9
417217,1.5,15
417217,2,41
417217,2.5,79
417217,3,130
417217,3.5,80
417217,4,55
417217,4.5,11
417217,5,13
417225,0.5,4
417225,1,5
417225,1.5,4
417225,2,7
417225,2.5,14
417225,3,24
417225,3.5,17
417225,4,12
417225,4.5,4
417225,5,3
417243,1,2
417243,2,3
417243,2.5,1
417243,3,1
417243,3.5,3
417243,4,3
417243,5,5
417385,0.5,1
417385,1,3
417385,1.5,2
417385,2,3
417385,2.5,4
417385,3,17
417385,3.5,36
417385,4,36
417385,4.5,22
417385,5,10
417397,0.5,10
417397,1,2
417397,1.5,2
417397,2,11
417397,2.5,18
417397,3,31
417397,3.5,43
417397,4,45
417397,4.5,15
417397,5,7
417415,1,4
417415,1.5,3
417415,2,4
417415,2.5,9
417415,3,18
417415,3.5,11
417415,4,18
417415,4.5,4
417415,5,6
417416,3.5,2
417433,0.5,7
417433,1,13
417433,1.5,13
417433,2,23
417433,2.5,32
417433,3,78
417433,3.5,44
417433,4,30
417433,4.5,10
417433,5,12
417614,2,1
417614,2.5,2
417614,3,6
417614,3.5,6
417614,4,1
417614,4.5,1
417614,5,2
417658,0.5,6
417658,1,7
417658,1.5,9
417658,2,6
417658,2.5,30
417658,3,59
417658,3.5,57
417658,4,52
417658,4.5,23
417658,5,16
417741,0.5,242
417741,1,228
417741,1.5,148
417741,2,427
417741,2.5,562
417741,3,1679
417741,3.5,2136
417741,4,3837
417741,4.5,1823
417741,5,3093
417791,0.5,4
417791,1,3
417791,1.5,3
417791,2,8
417791,2.5,8
417791,3,42
417791,3.5,63
417791,4,117
417791,4.5,68
417791,5,42
417871,0.5,1
417871,1,3
417871,1.5,6
417871,2,2
417871,2.5,15
417871,3,1
417871,3.5,3
417871,4,4
417871,5,1
417976,0.5,6
417976,1,4
417976,1.5,5
417976,2,6
417976,2.5,13
417976,3,19
417976,3.5,14
417976,4,13
417976,4.5,4
417976,5,4
418004,1.5,3
418004,2,2
418004,2.5,3
418004,3,15
418004,3.5,15
418004,4,17
418004,4.5,6
418004,5,1
418091,2,1
418091,2.5,2
418091,3,1
418091,4,1
418091,5,2
418110,2,2
418110,2.5,1
418110,3,3
418110,3.5,8
418110,4,8
418110,4.5,5
418110,5,1
418239,3,4
418239,3.5,7
418239,4,5
418239,4.5,3
418279,0.5,530
418279,1,520
418279,1.5,433
418279,2,872
418279,2.5,902
418279,3,1707
418279,3.5,1689
418279,4,1794
418279,4.5,782
418279,5,714
418362,0.5,3
418362,2,2
418362,2.5,4
418362,3,4
418362,3.5,6
418362,4,3
418362,4.5,1
418451,0.5,1
418451,5,1
418455,0.5,9
418455,1,6
418455,1.5,4
418455,2,21
418455,2.5,35
418455,3,65
418455,3.5,134
418455,4,257
418455,4.5,171
418455,5,123
418586,0.5,2
418586,1.5,3
418586,2,6
418586,2.5,18
418586,3,11
418586,3.5,19
418586,4,7
418586,4.5,8
418586,5,1
418647,0.5,4
418647,1,3
418647,1.5,5
418647,2,8
418647,2.5,16
418647,3,50
418647,3.5,59
418647,4,62
418647,4.5,26
418647,5,19
418689,0.5,15
418689,1,9
418689,1.5,22
418689,2,66
418689,2.5,128
418689,3,312
418689,3.5,422
418689,4,437
418689,4.5,118
418689,5,58
418763,0.5,38
418763,1,59
418763,1.5,62
418763,2,163
418763,2.5,297
418763,3,715
418763,3.5,1042
418763,4,1048
418763,4.5,339
418763,5,150
418773,0.5,4
418773,1,6
418773,1.5,6
418773,2,15
418773,2.5,50
418773,3,128
418773,3.5,187
418773,4,206
418773,4.5,100
418773,5,60
418819,0.5,30
418819,1,27
418819,1.5,44
418819,2,102
418819,2.5,191
418819,3,342
418819,3.5,330
418819,4,282
418819,4.5,84
418819,5,48
418832,0.5,5
418832,1,2
418832,1.5,5
418832,2,6
418832,2.5,9
418832,3,13
418832,3.5,13
418832,4,13
418832,4.5,6
418832,5,8
418879,1.5,1
418879,2,1
418879,3,4
418879,4,3
418879,4.5,1
419073,1.5,2
419073,2.5,3
419073,3,1
419073,3.5,2
419073,4,4
419073,5,1
419198,0.5,1
419198,1,2
419198,1.5,2
419198,2,10
419198,2.5,8
419198,3,15
419198,3.5,28
419198,4,32
419198,4.5,26
419198,5,19
419256,0.5,3
419256,2.5,6
419256,3,6
419256,3.5,10
419256,4.5,1
419256,5,1
419279,1.5,1
419279,3,3
419279,3.5,1
419279,4,5
419279,4.5,1
419279,5,1
419294,0.5,12
419294,1,5
419294,1.5,6
419294,2,21
419294,2.5,53
419294,3,114
419294,3.5,186
419294,4,280
419294,4.5,104
419294,5,60
419420,1,1
419420,2,2
419420,2.5,1
419420,3,2
419420,3.5,4
419420,4,8
419420,4.5,1
419420,5,2
419424,3.5,1
419424,4.5,1
419424,5,1
419434,0.5,1
419434,1,2
419434,1.5,1
419434,2,2
419434,2.5,5
419434,3,9
419434,3.5,15
419434,4,20
419434,4.5,1
419434,5,7
419449,0.5,1
419449,2.5,7
419449,3,3
419449,3.5,2
419449,4.5,4
419449,5,2
419477,3,1
419477,3.5,1
419515,0.5,2
419515,2,1
419515,2.5,5
419515,3,2
419515,3.5,2
419515,4,2
419515,4.5,2
419515,5,1
419641,1.5,1
419641,2.5,1
419641,3,1
419641,3.5,1
419673,3,1
419677,0.5,3
419677,1,6
419677,1.5,6
419677,2,20
419677,2.5,21
419677,3,85
419677,3.5,105
419677,4,150
419677,4.5,102
419677,5,79
419704,0.5,1
419704,1,1
419704,1.5,2
419704,2,2
419704,2.5,2
419704,3,1
419704,3.5,3
419704,4,1
419706,0.5,120
419706,1,167
419706,1.5,153
419706,2,312
419706,2.5,284
419706,3,360
419706,3.5,186
419706,4,124
419706,4.5,35
419706,5,37
419724,0.5,7
419724,1,3
419724,1.5,8
419724,2,3
419724,2.5,7
419724,3,14
419724,3.5,11
419724,4,8
419724,4.5,2
419724,5,4
419749,0.5,5
419749,1,4
419749,1.5,6
419749,2,11
419749,2.5,28
419749,3,90
419749,3.5,91
419749,4,71
419749,4.5,16
419749,5,9
419766,2.5,2
419766,3,1
419766,3.5,3
419773,2.5,3
419773,3,3
419773,3.5,3
419773,4,1
419773,4.5,1
419806,5,1
419815,3,2
419815,3.5,1
419815,5,1
419843,0.5,3
419843,1,8
419843,1.5,9
419843,2,24
419843,2.5,33
419843,3,79
419843,3.5,76
419843,4,74
419843,4.5,18
419843,5,14
419887,0.5,8
419887,1,8
419887,1.5,13
419887,2,23
419887,2.5,45
419887,3,133
419887,3.5,246
419887,4,362
419887,4.5,185
419887,5,94
419922,1.5,1
419922,3,1
419922,3.5,2
419946,0.5,19
419946,1,25
419946,1.5,21
419946,2,47
419946,2.5,50
419946,3,44
419946,3.5,21
419946,4,12
419946,4.5,7
419946,5,10
419952,1,1
419952,2.5,2
419952,3,1
419967,3.5,3
419967,4.5,1
419984,0.5,34
419984,1,25
419984,1.5,46
419984,2,83
419984,2.5,79
419984,3,105
419984,3.5,38
419984,4,26
419984,4.5,10
419984,5,5
420015,0.5,1
420015,1,4
420015,1.5,3
420015,2,11
420015,2.5,15
420015,3,19
420015,3.5,41
420015,4,46
420015,4.5,27
420015,5,12
420087,0.5,18
420087,1,22
420087,1.5,18
420087,2,58
420087,2.5,76
420087,3,143
420087,3.5,171
420087,4,141
420087,4.5,65
420087,5,36
420090,2,1
420090,2.5,1
420090,4,2
420206,0.5,4
420206,1,1
420206,1.5,4
420206,2.5,3
420206,3,16
420206,3.5,27
420206,4,47
420206,4.5,17
420206,5,11
420223,0.5,63
420223,1,75
420223,1.5,67
420223,2,240
420223,2.5,362
420223,3,1173
420223,3.5,1846
420223,4,2827
420223,4.5,1498
420223,5,1026
420238,0.5,22
420238,1,18
420238,1.5,19
420238,2,43
420238,2.5,57
420238,3,128
420238,3.5,84
420238,4,70
420238,4.5,17
420238,5,25
420260,2,1
420260,2.5,4
420260,3,11
420260,3.5,16
420260,4,27
420260,4.5,4
420260,5,13
420291,1,1
420291,2,6
420291,2.5,6
420291,3,9
420291,3.5,12
420291,4,11
420291,4.5,3
420291,5,1
420294,0.5,78
420294,1,44
420294,1.5,39
420294,2,83
420294,2.5,90
420294,3,123
420294,3.5,98
420294,4,80
420294,4.5,25
420294,5,34
420332,0.5,6
420332,1,1
420332,1.5,3
420332,2,5
420332,2.5,4
420332,3,15
420332,3.5,16
420332,4,27
420332,4.5,10
420332,5,13
420509,0.5,3
420509,2,4
420509,2.5,8
420509,3,22
420509,3.5,24
420509,4,31
420509,4.5,11
420509,5,5
420548,1,2
420548,2.5,2
420548,3,2
420548,3.5,4
420548,4,3
420548,4.5,1
420548,5,2
420555,1.5,1
420555,2.5,7
420555,3,4
420555,3.5,3
420555,4,3
420555,4.5,2
420555,5,1
420609,0.5,1
420609,1,2
420609,1.5,3
420609,2,7
420609,2.5,12
420609,3,37
420609,3.5,60
420609,4,51
420609,4.5,20
420609,5,9
420740,1,1
420740,2,5
420740,2.5,6
420740,3,5
420740,3.5,7
420740,4,4
420740,5,1
420757,0.5,1
420757,1,3
420757,1.5,2
420757,2,7
420757,2.5,7
420757,3,16
420757,3.5,5
420757,4.5,1
420757,5,1
420901,0.5,3
420901,2,1
420901,2.5,3
420901,3,5
420901,3.5,24
420901,4,42
420901,4.5,15
420901,5,12
420917,4,2
420917,5,1
420952,1,1
420952,2.5,2
420952,3,5
420952,3.5,2
420952,4,1
421045,0.5,1
421045,2,2
421045,2.5,14
421045,3,2
421045,3.5,3
421045,4,1
421045,5,1
421054,0.5,35
421054,1,51
421054,1.5,45
421054,2,125
421054,2.5,148
421054,3,255
421054,3.5,235
421054,4,185
421054,4.5,61
421054,5,36
421073,0.5,9
421073,1,14
421073,1.5,7
421073,2,41
421073,2.5,66
421073,3,150
421073,3.5,210
421073,4,117
421073,4.5,45
421073,5,25
421082,0.5,9
421082,1,8
421082,1.5,7
421082,2,26
421082,2.5,46
421082,3,128
421082,3.5,230
421082,4,359
421082,4.5,203
421082,5,135
421090,1,1
421090,2,2
421090,2.5,4
421090,3,3
421090,3.5,1
421090,4,3
421090,4.5,2
421090,5,3
421143,0.5,1
421143,2,1
421143,2.5,1
421143,3,1
421206,0.5,7
421206,1,7
421206,1.5,6
421206,2,22
421206,2.5,39
421206,3,82
421206,3.5,73
421206,4,71
421206,4.5,21
421206,5,30
421229,0.5,2
421229,1,1
421229,2,1
421229,2.5,1
421229,3,11
421229,3.5,9
421229,4,23
421229,4.5,10
421229,5,4
421238,0.5,8
421238,1,6
421238,1.5,14
421238,2,31
421238,2.5,59
421238,3,150
421238,3.5,263
421238,4,414
421238,4.5,182
421238,5,131
421239,0.5,24
421239,1,29
421239,1.5,52
421239,2,143
421239,2.5,222
421239,3,434
421239,3.5,404
421239,4,299
421239,4.5,66
421239,5,45
421715,0.5,131
421715,1,171
421715,1.5,185
421715,2,509
421715,2.5,703
421715,3,1573
421715,3.5,2120
421715,4,2714
421715,4.5,1384
421715,5,1144
421729,0.5,124
421729,1,72
421729,1.5,55
421729,2,63
421729,2.5,65
421729,3,75
421729,3.5,61
421729,4,51
421729,4.5,23
